URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Score (out of 10),Middle School Score (out of 10),High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Year Built,Property Type,HOA Dues,Lot Size,Garage Spaces,Has Pool,Has Patio,Flood Factor,Fire Factor,Heat Factor,Wind Factor,Full Address,Zipcode
https://www.redfin.com/NV/Las-Vegas/5973-Allanche-Ave-89141/home/28991918,5,0,25,9,8,5,"5973 Allanche Ave,Las Vegas,NV89141","$489,000 ",3,2.5,"2,378",2004,Single Family Residence,$109 ,"3,920",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,5973 Allanche Ave,89141
https://www.redfin.com/NV/Las-Vegas/4488-Mission-Meadow-Cir-89139/home/40548372,64,0,53,9,7,5,"4488 Mission Meadow Cir,Las Vegas,NV89139","$599,888 ",4,2.5,"2,960",2012,Single Family Residence,$18 ,"3,049",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,4488 Mission Meadow Cir,89139
https://www.redfin.com/NV/Las-Vegas/10377-Bolting-Cloud-Dr-89178/home/29067843,14,0,27,6,6,2,"10377 Bolting Cloud Dr,Las Vegas,NV89178","$435,000 ",3,3,"1,995",2006,Single Family Residence,$139 ,"4,356",2,TRUE,FALSE,Minimal,Major,Severe,Minimal,10377 Bolting Cloud Dr,89178
https://www.redfin.com/NV/Las-Vegas/740-Drewsberry-Ave-89178/home/143189170,11,25,27,7,6,2,"740 Drewsberry Ave,Las Vegas,NV89178","$499,990 ",3,2.5,"1,850",2017,Single Family Residence,$60 ,"5,227",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,740 Drewsberry Ave,89178
https://www.redfin.com/NV/Las-Vegas/10764-Valencia-Hills-St-89141/home/29887871,33,0,29,7,8,5,"10764 Valencia Hills St,Las Vegas,NV89141","$483,000 ",4,2.5,"2,460",2001,Single Family Residence,$72 ,"4,356",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,10764 Valencia Hills St,89141
https://www.redfin.com/NV/Las-Vegas/9550-Wild-Valley-Ave-89148/home/113140838,19,32,28,6,6,2,"9550 Wild Valley Ave,Las Vegas,NV89148","$699,888 ",3,2,"2,294",2016,Single Family Residence,$50 ,"6,534",2,FALSE,TRUE,Minimal,Severe,Severe,Minimal,9550 Wild Valley Ave,89148
https://www.redfin.com/NV/Las-Vegas/7672-Eastham-Bay-Ave-89179/home/143189677,6,0,27,9,8,5,"7672 Eastham Bay Ave,Las Vegas,NV89179","$475,000 ",3,3,"2,173",2017,Single Family Residence,$90 ,"3,049",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,7672 Eastham Bay Ave,89179
https://www.redfin.com/NV/Las-Vegas/3985-Painted-Lady-Ave-89141/home/178675311,6,0,30,7,8,5,"3985 Painted Lady Ave,Las Vegas,NV89141","$525,595 ",3,2.5,"1,910",2023,Single Family Residence,$49 ,"3,920",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,3985 Painted Lady Ave,89141
https://www.redfin.com/NV/Las-Vegas/8724-Gateway-Glen-Dr-89178/home/28964119,6,0,30,5,6,5,"8724 Gateway Glen Dr,Las Vegas,NV89178","$399,900 ",3,2.5,"1,558",2006,Single Family Residence,$139 ,"3,485",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,8724 Gateway Glen Dr,89178
https://www.redfin.com/NV/Las-Vegas/11215-Piazzale-St-89141/home/28993106,24,0,18,9,8,5,"11215 Piazzale St,Las Vegas,NV89141","$599,993 ",4,2.5,"2,716",2004,Single Family Residence,$114 ,"5,663",2,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,11215 Piazzale St,89141
https://www.redfin.com/NV/Las-Vegas/4151-Golden-Fleece-Ave-89141/home/184024794,5,0,28,7,8,5,"4151 Golden Fleece Ave,Las Vegas,NV89141","$450,000 ",3,2.5,"1,720",2023,Single Family Residence,$51 ,"3,485",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,4151 Golden Fleece Ave,89141
https://www.redfin.com/NV/Las-Vegas/10929-Bandol-Pl-89141/home/29873641,16,0,13,9,8,5,"10929 Bandol Pl,Las Vegas,NV89141","$399,900 ",3,3,"2,190",2001,Townhouse,$245 ,"3,920",2,TRUE,TRUE,Moderate,Major,Severe,Minimal,10929 Bandol Pl,89141
https://www.redfin.com/NV/Las-Vegas/8146-Golden-Flowers-St-89139/home/29055045,44,0,37,7,7,2,"8146 Golden Flowers St,Las Vegas,NV89139","$365,000 ",2,2.5,"1,362",2006,Single Family Residence,$121 ,"1,742",1,TRUE,TRUE,Minimal,Major,Severe,Minimal,8146 Golden Flowers St,89139
https://www.redfin.com/NV/Las-Vegas/10543-Bella-Camrosa-Dr-89141/home/29322250,23,0,30,7,8,5,"10543 Bella Camrosa Dr,Las Vegas,NV89141","$430,000 ",3,2.5,"1,752",2006,Single Family Residence,$72 ,"4,792",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,10543 Bella Camrosa Dr,89141
https://www.redfin.com/NV/Las-Vegas/10740-Tuscan-Ct-89141/home/29885831,25,0,27,7,8,5,"10740 Tuscan Ct,Las Vegas,NV89141","$485,000 ",3,2.5,"2,045",2001,Single Family Residence,$62 ,"3,920",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,10740 Tuscan Ct,89141
https://www.redfin.com/NV/Las-Vegas/8955-Golden-Crow-Ave-89148/home/167760197,0,30,22,6,6,2,"8955 Golden Crow Ave,Las Vegas,NV89148","$668,000 ",2,2.5,"1,871",2018,Single Family Residence,$88 ,"5,227",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,8955 Golden Crow Ave,89148
https://www.redfin.com/NV/Las-Vegas/7068-Placid-Lake-Ave-89179/home/50280880,10,0,28,9,8,5,"7068 Placid Lake Ave,Las Vegas,NV89179","$469,990 ",4,2.5,"1,989",2014,Single Family Residence,$40 ,"3,049",2,FALSE,TRUE,Major,Major,Severe,Minimal,7068 Placid Lake Ave,89179
https://www.redfin.com/NV/Las-Vegas/3961-Painted-Lady-Ave-89141/home/178675305,6,0,30,7,8,5,"3961 Painted Lady Ave,Las Vegas,NV89141","$515,390 ",3,2.5,"1,810",2023,Single Family Residence,$49 ,"3,920",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,3961 Painted Lady Ave,89141
https://www.redfin.com/NV/Las-Vegas/3977-Painted-Lady-Ave-89141/home/178675310,6,0,30,7,8,5,"3977 Painted Lady Ave,Las Vegas,NV89141","$510,200 ",3,2.5,"1,770",2023,Single Family Residence,$49 ,"3,920",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,3977 Painted Lady Ave,89141
https://www.redfin.com/NV/Las-Vegas/3969-Painted-Lady-Ave-89141/home/178675308,6,0,30,7,8,5,"3969 Painted Lady Ave,Las Vegas,NV89141","$494,423 ",3,2.5,"1,770",2023,Single Family Residence,$49 ,"3,920",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,3969 Painted Lady Ave,89141
https://www.redfin.com/NV/Las-Vegas/3038-San-Mamete-Ave-89141/home/40475393,11,0,29,7,8,5,"3038 San Mamete Ave,Las Vegas,NV89141","$460,000 ",3,2.5,"2,018",2013,Single Family Residence,$40 ,"3,485",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,3038 San Mamete Ave,89141
https://www.redfin.com/NV/Las-Vegas/10466-Blue-Rock-St-89178/home/109634100,13,0,29,5,8,5,"10466 Blue Rock St,Las Vegas,NV89178","$450,000 ",3,3,"2,280",2016,Single Family Residence,$130 ,"3,485",2,TRUE,FALSE,Minimal,Major,Severe,Minimal,10466 Blue Rock St,89178
https://www.redfin.com/NV/Las-Vegas/3962-Painted-Lady-Ave-89141/home/178675253,6,0,30,7,8,5,"3962 Painted Lady Ave,Las Vegas,NV89141","$500,500 ",3,2.5,"1,810",2023,Single Family Residence,$49 ,"3,485",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,3962 Painted Lady Ave,89141
https://www.redfin.com/NV/Las-Vegas/4233-Nopal-Serrano-Ave-89141/home/183051357,3,0,28,7,8,5,"4233 Nopal Serrano Ave,Las Vegas,NV89141","$606,607 ",3,2.5,"1,852",2023,Single Family Residence,$51 ,"4,792",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,4233 Nopal Serrano Ave,89141
https://www.redfin.com/NV/Las-Vegas/7665-Glorietta-Bay-Ct-89139/home/29900654,42,0,41,9,7,5,"7665 Glorietta Bay Ct,Las Vegas,NV89139","$390,000 ",3,2.5,"1,668",2002,Single Family Residence,$21 ,"3,920",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,7665 Glorietta Bay Ct,89139
https://www.redfin.com/NV/Las-Vegas/3737-Westeros-Landing-Ave-89141/home/109631814,33,0,35,9,8,5,"3737 Westeros Landing Ave,Las Vegas,NV89141","$474,999 ",3,2.5,"1,845",2015,Single Family Residence,$100 ,"2,614",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,3737 Westeros Landing Ave,89141
https://www.redfin.com/NV/Las-Vegas/5021-Moose-Falls-Dr-89141/home/29291874,58,0,44,5,8,5,"5021 Moose Falls Dr,Las Vegas,NV89141","$548,000 ",3,2.5,"2,198",2006,Single Family Residence,$50 ,"4,356",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,5021 Moose Falls Dr,89141
https://www.redfin.com/NV/Las-Vegas/8023-Esparza-Ct-89113/home/108998053,36,30,44,5,6,2,"8023 Esparza Ct,Las Vegas,NV89113","$599,999 ",4,3.5,"3,066",2017,Single Family Residence,$45 ,"5,227",2,FALSE,TRUE,Minimal,Minor,Severe,Minimal,8023 Esparza Ct,89113
https://www.redfin.com/NV/Las-Vegas/8504-Alpine-Vineyards-Ct-89139/home/144164192,28,0,32,7,7,2,"8504 Alpine Vineyards Ct,Las Vegas,NV89139","$774,000 ",5,4,"4,022",2017,Single Family Residence,$35 ,"10,019",3,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,8504 Alpine Vineyards Ct,89139
https://www.redfin.com/NV/Las-Vegas/11324-Nalleta-Springs-St-89141/home/109631703,27,0,37,9,8,5,"11324 Nalleta Springs St,Las Vegas,NV89141","$449,750 ",3,2.5,"1,665",2015,Single Family Residence,$91 ,"2,614",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,11324 Nalleta Springs St,89141
https://www.redfin.com/NV/Las-Vegas/11152-Montagne-Marron-Blvd-89141/home/29874402,4,0,29,9,8,5,"11152 Montagne Marron Blvd,Las Vegas,NV89141","$449,900 ",3,2,"1,648",2001,Single Family Residence,$102 ,"4,792",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,11152 Montagne Marron Blvd,89141
https://www.redfin.com/NV/Las-Vegas/62-E-Ford-Ave-89123/home/29626532,38,0,41,8,5,5,"62 E Ford Ave,Las Vegas,NV89123","$799,999 ",4,3.5,"2,604",2001,Single Family Residence,$0 ,"20,038",3,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,62 E Ford Ave,89123
https://www.redfin.com/NV/Las-Vegas/8660-Giles-St-89123/home/29626539,38,0,42,8,5,5,"8660 Giles St,Las Vegas,NV89123","$798,888 ",3,2.5,"2,395",2002,Single Family Residence,$0 ,"24,829",0,FALSE,TRUE,Minimal,Minimal,Severe,Minimal,8660 Giles St,89123
https://www.redfin.com/NV/Las-Vegas/7193-Estonian-Pl-89113/home/29320879,44,0,49,8,7,2,"7193 Estonian Pl,Las Vegas,NV89113","$875,000 ",5,4,"3,877",2008,Single Family Residence,$60 ,"10,454",3,TRUE,TRUE,Minimal,Major,Severe,Minimal,7193 Estonian Pl,89113
https://www.redfin.com/NV/Las-Vegas/5983-Attavilla-Dr-89141/home/28991876,8,0,30,9,8,5,"5983 Attavilla Dr,Las Vegas,NV89141","$480,000 ",4,3.5,"2,152",2003,Single Family Residence,$90 ,"4,356",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,5983 Attavilla Dr,89141
https://www.redfin.com/NV/Las-Vegas/6490-Parrot-Ridge-Ct-89139/home/52625615,33,0,33,7,7,2,"6490 Parrot Ridge Ct,Las Vegas,NV89139","$535,000 ",4,2.5,"2,971",2013,Single Family Residence,$35 ,"5,663",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,6490 Parrot Ridge Ct,89139
https://www.redfin.com/NV/Las-Vegas/200-Fairway-Woods-Dr-89148/home/29287421,10,25,30,6,6,2,"200 Fairway Woods Dr,Las Vegas,NV89148","$459,000 ",4,2.5,"1,829",2008,Single Family Residence,$180 ,"3,485",2,TRUE,FALSE,Minimal,Severe,Severe,Minimal,200 Fairway Woods Dr,89148
https://www.redfin.com/NV/Las-Vegas/20-Barbara-Ln-89183/unit-6/home/170139525,13,0,27,6,8,4,"20 Barbara Ln #6,Las Vegas,NV89183","$350,000 ",2,2,"1,051",2020,Single Family Residence,$173 ,"6,534",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,20 Barbara Ln #6,89183
https://www.redfin.com/NV/Las-Vegas/7511-Whiskey-Moon-St-89139/home/29035954,24,0,36,9,7,5,"7511 Whiskey Moon St,Las Vegas,NV89139","$375,000 ",3,2.5,"1,493",2007,Single Family Residence,$64 ,"2,614",2,FALSE,TRUE,Minimal,Minor,Severe,Minimal,7511 Whiskey Moon St,89139
https://www.redfin.com/NV/Las-Vegas/7601-Boyd-Ave-89179/home/52666056,4,0,22,9,8,5,"7601 Boyd Ave,Las Vegas,NV89179","$727,995 ",5,4,"3,816",2014,Single Family Residence,$120 ,"6,098",3,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,7601 Boyd Ave,89179
https://www.redfin.com/NV/Las-Vegas/9110-McGinnis-Ave-89148/home/28975931,47,0,39,5,6,2,"9110 Mcginnis Ave,Las Vegas,NV89148","$368,000 ",3,2.5,"1,333",2003,Single Family Residence,$86 ,"1,742",2,TRUE,TRUE,Minimal,Severe,Severe,Minimal,9110 Mcginnis Ave,89148
https://www.redfin.com/NV/Las-Vegas/7458-Alamo-Ranch-Ave-89179/home/40469711,4,0,23,9,8,5,"7458 Alamo Ranch Ave,Las Vegas,NV89179","$549,900 ",4,2.5,"2,049",2013,Single Family Residence,$40 ,"5,663",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,7458 Alamo Ranch Ave,89179
https://www.redfin.com/NV/Las-Vegas/9038-Golden-Crow-Ave-89148/home/167760050,0,30,24,6,6,2,"9038 Golden Crow Ave,Las Vegas,NV89148","$734,900 ",3,2.5,"2,207",2019,Single Family Residence,$85 ,"5,663",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,9038 Golden Crow Ave,89148
https://www.redfin.com/NV/Las-Vegas/4343-Vantage-Ridge-Ave-89141/home/175527359,3,0,26,7,8,5,"4343 Vantage Ridge Ave,Las Vegas,NV89141","$424,888 ",3,2.5,"1,768",2022,Townhouse,$173 ,"2,178",2,TRUE,FALSE,0,0,0,0,4343 Vantage Ridge Ave,89141
https://www.redfin.com/NV/Las-Vegas/8119-Monsoon-Bay-St-89113/home/169231950,12,0,27,8,7,2,"8119 Monsoon Bay St,Las Vegas,NV89113","$639,000 ",3,3.5,"2,299",2021,Single Family Residence,$77 ,"4,356",2,TRUE,TRUE,Minimal,Major,Severe,Minimal,8119 Monsoon Bay St,89113
https://www.redfin.com/NV/Las-Vegas/5665-Heather-Breeze-Ct-89141/home/29900246,6,0,28,9,8,5,"5665 Heather Breeze Ct,Las Vegas,NV89141","$685,000 ",4,2.5,"3,076",2003,Single Family Residence,$126 ,"8,276",3,TRUE,TRUE,Minimal,Major,Severe,Minimal,5665 Heather Breeze Ct,89141
https://www.redfin.com/NV/Las-Vegas/9249-Black-Diamond-St-89178/home/161752131,0,0,39,7,6,2,"9249 Black Diamond St,Las Vegas,NV89178","$445,000 ",3,2.5,"1,735",2018,Single Family Residence,$43 ,"3,920",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,9249 Black Diamond St,89178
https://www.redfin.com/NV/Las-Vegas/241-Lantana-Breeze-Dr-89183/home/29072031,16,0,44,6,8,4,"241 Lantana Breeze Dr,Las Vegas,NV89183","$430,000 ",5,2.5,"2,031",2006,Single Family Residence,$34 ,"3,485",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,241 Lantana Breeze Dr,89183
https://www.redfin.com/NV/Las-Vegas/10885-Galbraith-St-89141/home/28992776,28,0,32,9,8,5,"10885 Galbraith St,Las Vegas,NV89141","$590,000 ",4,2.5,"2,535",2006,Single Family Residence,$239 ,"4,356",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,10885 Galbraith St,89141
https://www.redfin.com/NV/Las-Vegas/715-Magrath-St-89178/home/29768262,15,27,30,7,6,2,"715 Magrath St,Las Vegas,NV89178","$399,999 ",3,2.5,"1,671",2009,Single Family Residence,$56 ,"2,614",1,FALSE,FALSE,Minimal,Major,Severe,Minimal,715 Magrath St,89178
https://www.redfin.com/NV/Las-Vegas/7250-Shannon-Ridge-Ct-89118/home/109871027,40,0,40,6,7,2,"7250 Shannon Ridge Ct,Las Vegas,NV89118","$629,000 ",4,3.5,"2,643",2016,Single Family Residence,$35 ,"3,485",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,7250 Shannon Ridge Ct,89118
https://www.redfin.com/NV/Las-Vegas/568-Teedale-Ct-89178/home/29066759,11,25,24,7,6,2,"568 Teedale Ct,Las Vegas,NV89178","$450,000 ",3,2.5,"2,046",2006,Single Family Residence,$59 ,"3,485",2,FALSE,TRUE,Minimal,Severe,Severe,Minimal,568 Teedale Ct,89178
https://www.redfin.com/NV/Las-Vegas/8081-Adelaide-Hills-St-89113/home/177142260,10,17,27,8,7,2,"8081 Adelaide Hills St,Las Vegas,NV89113","$650,000 ",5,3.5,"2,978",2022,Single Family Residence,$40 ,"3,485",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,8081 Adelaide Hills St,89113
https://www.redfin.com/NV/Las-Vegas/9105-Hombard-Ave-89148/home/28975645,47,0,39,5,6,2,"9105 Hombard Ave,Las Vegas,NV89148","$342,300 ",3,2.5,"1,390",2003,Single Family Residence,$86 ,"1,742",1,TRUE,TRUE,Minimal,Severe,Severe,Minimal,9105 Hombard Ave,89148
https://www.redfin.com/NV/Las-Vegas/6596-Polonius-Ct-89141/home/29491970,9,0,24,9,8,5,"6596 Polonius Ct,Las Vegas,NV89141","$459,999 ",3,2.5,"2,179",2007,Single Family Residence,$40 ,"3,920",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,6596 Polonius Ct,89141
https://www.redfin.com/NV/Las-Vegas/9186-Rolling-Sky-Dr-89178/home/169232099,0,0,39,7,6,2,"9186 Rolling Sky Dr,Las Vegas,NV89178","$439,880 ",3,2.5,"1,736",2020,Single Family Residence,$59 ,"3,485",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,9186 Rolling Sky Dr,89178
https://www.redfin.com/NV/Las-Vegas/7177-Laramie-Ave-89113/home/29035417,66,0,48,8,7,2,"7177 Laramie Ave,Las Vegas,NV89113","$699,900 ",5,3,"3,217",2007,Single Family Residence,$53 ,"18,295",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,7177 Laramie Ave,89113
https://www.redfin.com/NV/Las-Vegas/7234-Shannon-Ridge-Ct-89118/home/113140086,40,0,40,6,7,2,"7234 Shannon Ridge Ct,Las Vegas,NV89118","$505,000 ",4,2.5,"2,033",2016,Single Family Residence,$35 ,"3,485",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,7234 Shannon Ridge Ct,89118
https://www.redfin.com/NV/Las-Vegas/6055-Montana-Peak-Ave-89139/home/109628788,11,0,34,5,8,5,"6055 Montana Peak Ave,Las Vegas,NV89139","$499,900 ",4,3.5,"2,644",2016,Single Family Residence,$72 ,"3,485",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,6055 Montana Peak Ave,89139
https://www.redfin.com/NV/Las-Vegas/8592-Garden-Valley-Ct-89178/home/29606962,23,0,32,6,6,5,"8592 Garden Valley Ct,Las Vegas,NV89178","$739,000 ",4,3,"3,293",2007,Single Family Residence,$83 ,"7,405",3,TRUE,TRUE,Minimal,Major,Severe,Minimal,8592 Garden Valley Ct,89178
https://www.redfin.com/NV/Las-Vegas/140-Bella-Milano-Ave-89183/home/29954297,17,0,33,6,8,4,"140 Bella Milano Ave,Las Vegas,NV89183","$469,900 ",4,2.5,"2,014",2003,Single Family Residence,$18 ,"4,356",2,TRUE,FALSE,Minimal,Moderate,Severe,Minimal,140 Bella Milano Ave,89183
https://www.redfin.com/NV/Las-Vegas/8952-College-Green-St-89148/home/29290819,21,0,32,6,7,2,"8952 College Green St,Las Vegas,NV89148","$419,900 ",3,2.5,"1,944",2006,Single Family Residence,$55 ,"3,049",2,FALSE,TRUE,Minimal,Severe,Severe,Minimal,8952 College Green St,89148
https://www.redfin.com/NV/Las-Vegas/11139-Gold-Hitt-Ct-89179/home/44608678,4,0,25,9,8,5,"11139 Gold Hitt Ct,Las Vegas,NV89179","$550,000 ",3,2.5,"2,218",2013,Single Family Residence,$40 ,"6,970",3,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,11139 Gold Hitt Ct,89179
https://www.redfin.com/NV/Las-Vegas/8476-Stanton-Heights-Ct-89178/home/29055358,12,0,36,6,6,5,"8476 Stanton Heights Ct,Las Vegas,NV89178","$449,900 ",3,2.5,"1,992",2005,Single Family Residence,$35 ,"4,792",2,FALSE,TRUE,Minimal,Severe,Severe,Minimal,8476 Stanton Heights Ct,89178
https://www.redfin.com/NV/Las-Vegas/11076-Romola-St-89141/home/29878943,25,0,34,7,8,5,"11076 Romola St,Las Vegas,NV89141","$515,000 ",3,2.5,"2,019",2001,Single Family Residence,$72 ,"4,356",2,TRUE,TRUE,Minimal,Moderate,Severe,Minimal,11076 Romola St,89141
https://www.redfin.com/NV/Las-Vegas/8490-Classique-Ave-89178/unit-104/home/147856187,48,0,38,6,6,5,"8490 Classique Ave. Ave #104,Las Vegas,NV89178","$369,900 ",3,2.5,"1,560",2018,Townhouse,$220 ,"6,669",2,TRUE,TRUE,Minimal,Severe,Severe,Minimal,8490 Classique Ave. Ave #104,89178
https://www.redfin.com/NV/Las-Vegas/8244-Selenite-St-89113/home/175526609,7,0,26,8,7,2,"8244 Selenite St,Las Vegas,NV89113","$490,000 ",4,2.5,"1,866",2021,Single Family Residence,$39 ,"3,920",2,FALSE,FALSE,Minimal,Major,Severe,Minimal,8244 Selenite St,89113
https://www.redfin.com/NV/Las-Vegas/8310-Gold-River-Ct-89113/home/175526676,6,0,26,8,7,2,"8310 Gold River Ct,Las Vegas,NV89113","$585,000 ",5,3,"2,646",2022,Single Family Residence,$39 ,"3,920",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,8310 Gold River Ct,89113
https://www.redfin.com/NV/Las-Vegas/4607-Maxwell-Peak-Ct-89139/home/28992620,26,0,32,7,8,5,"4607 Maxwell Peak Ct,Las Vegas,NV89139","$554,900 ",5,3,"2,647",2004,Single Family Residence,$42 ,"4,792",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,4607 Maxwell Peak Ct,89139
https://www.redfin.com/NV/Las-Vegas/7853-Limestone-Arch-Ave-89178/home/29056119,55,0,48,5,8,5,"7853 Limestone Arch Ave,Las Vegas,NV89178","$449,900 ",3,2.5,"2,032",2006,Single Family Residence,$31 ,"3,920",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,7853 Limestone Arch Ave,89178
https://www.redfin.com/NV/Las-Vegas/208-Fox-Lake-Ave-89148/home/29899363,49,34,41,6,6,2,"208 Fox Lake Ave,Las Vegas,NV89148","$544,000 ",4,2.5,"2,759",2002,Single Family Residence,$182 ,"5,663",2,TRUE,TRUE,Minimal,Severe,Severe,Minimal,208 Fox Lake Ave,89148
https://www.redfin.com/NV/Las-Vegas/239-Star-Ruby-Ct-89183/home/144626690,10,0,29,6,5,4,"239 Star Ruby Ct,Las Vegas,NV89183","$828,000 ",3,2.5,"2,527",2017,Single Family Residence,$90 ,"13,939",3,FALSE,FALSE,Minimal,Minor,Severe,Minimal,239 Star Ruby Ct,89183
https://www.redfin.com/NV/Las-Vegas/5925-Banbury-Heights-Way-89139/home/29950037,35,0,38,7,7,5,"5925 Banbury Heights Way,Las Vegas,NV89139","$369,000 ",3,2.5,"1,398",2003,Single Family Residence,$60 ,"3,049",2,FALSE,TRUE,Minimal,Major,Severe,Minimal,5925 Banbury Heights Way,89139
https://www.redfin.com/NV/Las-Vegas/9057-Norwood-Creek-Rd-89139/home/29490144,16,0,39,5,8,5,"9057 Norwood Creek Rd,Las Vegas,NV89139","$415,000 ",3,2.5,"2,179",2008,Single Family Residence,$54 ,"3,049",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,9057 Norwood Creek Rd,89139
https://www.redfin.com/NV/Las-Vegas/8768-Charm-Canyon-Ave-89178/home/29492111,3,0,29,5,6,5,"8768 Charm Canyon Ave,Las Vegas,NV89178","$419,900 ",4,3,"1,686",2007,Single Family Residence,$130 ,"3,049",2,TRUE,FALSE,Minimal,Major,Severe,Minimal,8768 Charm Canyon Ave,89178
https://www.redfin.com/NV/Las-Vegas/9338-Wilderness-Glen-Ave-89178/home/29056621,9,0,34,6,6,2,"9338 Wilderness Glen Ave,Las Vegas,NV89178","$624,900 ",5,3.5,"2,673",2005,Single Family Residence,$147 ,"9,148",2,TRUE,FALSE,Minimal,Major,Severe,Minimal,9338 Wilderness Glen Ave,89178
https://www.redfin.com/NV/Las-Vegas/8934-Cypress-Fog-Ct-89178/home/177142816,1,0,29,7,6,2,"8934 Cypress Fog Ct,Las Vegas,NV89178","$528,000 ",5,3,"2,664",2022,Single Family Residence,$30 ,"3,485",2,FALSE,FALSE,Minimal,Moderate,Severe,Minimal,8934 Cypress Fog Ct,89178
https://www.redfin.com/NV/Las-Vegas/7584-Eastham-Bay-Ave-89179/home/109635627,8,0,27,9,8,5,"7584 Eastham Bay Ave,Las Vegas,NV89179","$469,000 ",3,2.5,"1,700",2015,Single Family Residence,$99 ,"3,049",2,TRUE,FALSE,Minimal,Major,Severe,Minimal,7584 Eastham Bay Ave,89179
https://www.redfin.com/NV/Las-Vegas/10118-Cache-River-Ct-89141/home/166355328,10,0,26,5,8,5,"10118 Cache River Ct,Las Vegas,NV89141","$695,000 ",5,2.5,"3,971",2019,Single Family Residence,$32 ,"4,356",2,FALSE,TRUE,Moderate,Moderate,Severe,Minimal,10118 Cache River Ct,89141
https://www.redfin.com/NV/Las-Vegas/8697-Roping-Rodeo-Ave-89178/unit-102/home/29037872,18,0,36,6,6,5,"8697 Roping Rodeo Ave #102,Las Vegas,NV89178","$317,000 ",2,2.5,"1,167",2005,Townhouse,$155 ,871,1,TRUE,TRUE,Moderate,Severe,Severe,Minimal,8697 Roping Rodeo Ave #102,89178
https://www.redfin.com/NV/Las-Vegas/93-Cree-Ave-89123/home/29628594,65,0,52,5,5,4,"93 Cree Ave,Las Vegas,NV89123","$420,000 ",3,2,"1,563",2000,Single Family Residence,$0 ,"6,970",2,FALSE,TRUE,Minimal,Moderate,Severe,Minimal,93 Cree Ave,89123
https://www.redfin.com/NV/Las-Vegas/28-Living-Edens-Ct-89148/home/29873809,39,33,37,6,6,2,"28 Living Edens Ct,Las Vegas,NV89148","$819,000 ",5,4.5,"4,892",2001,Single Family Residence,$180 ,"7,405",3,TRUE,TRUE,Minimal,Severe,Severe,Minimal,28 Living Edens Ct,89148
https://www.redfin.com/NV/Las-Vegas/7474-Almansor-St-89139/home/29181629,54,0,43,9,7,5,"7474 Almansor St,Las Vegas,NV89139","$395,000 ",3,2.5,"1,618",2006,Single Family Residence,$42 ,"2,178",1,FALSE,FALSE,Minimal,Major,Severe,Minimal,7474 Almansor St,89139
