URL,Walk Score (out of 100),Transit Score (out of 100),Bike Score (out of 100),Elementary School Name,Elementary School Score (out of 10),Middle School Name,Middle School Score (out of 10),High School Name,High School Score (out of 10),Address,Price,Beds,Baths,Sq Ft,Est. Monthly Payment,Time on Redfin,Year Built,Property Type,Style,HOA Dues,Lot Size,Garage Spaces,Has Pool,Floor Type,Heat Type,Cool Type,Tax Amount,Has Patio
https://www.redfin.com/NV/Las-Vegas/2982-Juniper-Hills-Blvd-89142/unit-102/home/29416258,35,41,38,,,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"2982 Juniper Hills Blvd #102,Las Vegas,NV89142","$230,000 ",3,2,"1,074",,,1987,Condo,Two Story,$255/month,,,Community,Laminate,"Central, Electric","Central Air, Electric",$468 ,
https://www.redfin.com/NV/Las-Vegas/2978-Juniper-Hills-Blvd-89142/unit-203/home/29416275,35,41,38,,,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"2978 Juniper Hills Blvd #203,Las Vegas,NV89142","$180,000 ",2,2,884,,,1987,Condo,Two Story,$255/month,,1,Community,"Laminate, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",$417 ,Balcony
https://www.redfin.com/NV/Las-Vegas/3192-Tularosa-Ln-89122/home/29417418,19,37,36,Hal Smith Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3192 Tularosa Ln,Las Vegas,NV89122","$238,000 ",3,2,"1,244",,,1983,"Residential, Manufactured Home",One Story,$93/month,"4,792 Sq. Ft.",2,Community,Laminate,"Central, Gas","Central Air, Electric",$625 ,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3212-Bellavista-Ln-89122/home/29417447,15,37,42,Hal Smith Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3212 Bellavista Ln,Las Vegas,NV89122","$218,000 ",2,2,"1,344",,,1986,"Residential, Manufactured Home",One Story,$93/month,"4,792 Sq. Ft.",1,Community,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric",$574 ,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3456-Fort-McHenry-Dr-89122/home/29418496,32,43,41,Hal Smith Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3456 Fort Mchenry Dr,Las Vegas,NV89122","$234,500 ",3,2,"1,248",,,1983,"Residential, Manufactured Home",One Story,$80/month,"6,098 Sq. Ft.",1,,Laminate,"Central, Electric","Central Air, Electric",$368 ,
https://www.redfin.com/NV/Las-Vegas/3315-Lost-Hills-Dr-89122/home/29418610,15,38,42,Hal Smith Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3315 Lost Hills Dr,Las Vegas,NV89122","$225,000 ",3,2,"1,440",,,1988,"Residential, Manufactured Home","Manufactured House, One Story, Manufactured Home",$72/month,"4,792 Sq. Ft.",2,Association,"Carpet, Linoleum, Vinyl","Central, Gas","Central Air, Electric, Refrigerated",$195 ,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3671-Gulf-Shores-Dr-89122/home/29418688,7,46,43,Hal Smith Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3671 Gulf Shores Dr,Las Vegas,NV89122","$150,000 ",2,2,860,,,1978,"Residential, Manufactured Home",One Story,$72/month,"3,485 Sq. Ft.",1,Community,"Carpet, Linoleum, Vinyl","Central, Electric","Central Air, Electric",$210 ,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3601-Katmai-Dr-89122/home/29418781,18,43,42,Hal Smith Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3601 Katmai Dr,Las Vegas,NV89122","$250,000 ",3,2,"1,454",,,1978,"Residential, Manufactured Home",One Story,$72/month,"4,792 Sq. Ft.",1,Association,"Carpet, Laminate, Linoleum, Tile, Vinyl",Central,"Central Air, Electric",$370 ,Patio
https://www.redfin.com/NV/Las-Vegas/3520-Estes-Park-Dr-89122/home/29418868,38,44,50,Hal Smith Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3520 Estes Park Dr,Las Vegas,NV89122","$157,000 ",2,2,"1,036",,,1979,"Residential, Manufactured Home",One Story,$99/month,"4,356 Sq. Ft.",1,Community,"Linoleum, Vinyl","Central, Gas","Central Air, Electric, Refrigerated",$371 ,"Covered, Deck, Patio"
https://www.redfin.com/NV/Las-Vegas/3520-Big-Sur-Dr-89122/home/29418938,62,45,53,Hal Smith Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3520 Big Sur Dr,Las Vegas,NV89122","$270,000 ",3,2,"1,296",,,1978,"Residential, Manufactured Home",One Story,$80/month,"5,227 Sq. Ft.",2,"Association, Community","Carpet, Luxury Vinyl Plank","Central, Gas","Central Air, Electric",$410 ,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3436-Blue-Ash-Ln-89122/home/29419149,13,38,36,Hal Smith Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3436 Blue Ash Ln,Las Vegas,NV89122","$355,000 ",2,2,"1,223",,,2000,"Residential, Single Family Residence",One Story,$170/month,"5,227 Sq. Ft.",2,Community,"Luxury Vinyl Plank, Tile","Central, Gas, High Efficiency","Central Air, Electric, ENERGY STAR Qualified Equipment, High Efficiency","$1,329 ",Patio
https://www.redfin.com/NV/Las-Vegas/3423-Wayne-St-89121/home/29422038,60,41,46,George E Harris Elementary School,4,C W Woodbury Middle School,2,Chaparral High School,2,"3423 Wayne St,Las Vegas,NV89121","$410,000 ",4,2,"1,612",,,1968,"Residential, Single Family Residence",One Story,,"8,712 Sq. Ft.",2,,Laminate,"Central, Electric","Central Air, Electric",$846 ,Porch
https://www.redfin.com/NV/Las-Vegas/3721-Edison-Ave-89121/home/29422706,52,42,50,George E Harris Elementary School,4,C W Woodbury Middle School,2,Chaparral High School,2,"3721 Edison Ave,Las Vegas,NV89121","$370,000 ",4,2,"1,530",,,1970,"Residential, Single Family Residence",One Story,,"9,583 Sq. Ft.",2,,"Carpet, Tile","Central, Electric","Central Air, Electric","$1,041 ","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3460-Florrie-Ave-89121/home/29423772,48,42,66,George E Harris Elementary School,4,C W Woodbury Middle School,2,Chaparral High School,2,"3460 Florrie Ave,Las Vegas,NV89121","$306,000 ",3,2,"1,676",,,1963,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",,,Ceramic Tile,"Central, Gas","Central Air, Electric",$568 ,
https://www.redfin.com/NV/Las-Vegas/1201-Eastwood-Dr-89104/home/29448100,75,48,74,Crestwood Elementary School,4,K O Knudson Junior High School,5,Valley High School,1,"1201 Eastwood Dr,Las Vegas,NV89104","$335,000 ",5,—,"2,167",,,1954,"Residential, Triplex","Triplex, Triplex",,"8,712 Sq. Ft.",,,Ceramic Tile,"Central, Electric",Central Air,"$1,054 ",Patio
https://www.redfin.com/NV/Las-Vegas/1720-Weeping-Willow-Ln-89104/home/29451209,54,46,59,Crestwood Elementary School,4,K O Knudson Junior High School,5,Valley High School,1,"1720 Weeping Willow Ln,Las Vegas,NV89104","$305,000 ",3,2,"2,390",,,1955,"Residential, Single Family Residence",One Story,,"6,098 Sq. Ft.",,,Luxury Vinyl Plank,"Central, Gas","Central Air, Electric",$869 ,
https://www.redfin.com/NV/Las-Vegas/2404-Canosa-Ave-89104/home/29451215,47,46,57,Crestwood Elementary School,4,K O Knudson Junior High School,5,Valley High School,1,"2404 Canosa Ave,Las Vegas,NV89104","$341,500 ",4,2,"1,468",,,1956,"Residential, Single Family Residence",One Story,,"6,534 Sq. Ft.",,,"Carpet, Laminate","Central, Gas","Central Air, Electric",$648 ,"Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/2029-Bonita-Ave-89104/home/29454363,71,45,52,Crestwood Elementary School,4,K O Knudson Junior High School,5,Valley High School,1,"2029 Bonita Ave,Las Vegas,NV89104","$362,000 ",5,2,"1,489",,,1954,"Residential, Single Family Residence",Two Story,,"6,098 Sq. Ft.",,,"Carpet, Tile","Central, Gas","Central Air, Electric",$794 ,
https://www.redfin.com/NV/Las-Vegas/1601-S-6th-St-89104/home/29455988,68,53,57,John S Park Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"1601 S 6th St,Las Vegas,NV89104","$795,500 ",3,3,"2,774",,,1963,"Residential, Single Family Residence",One Story,,0.26 Acres,2,,"Hardwood, Tile","Central, Electric, Multiple Heating Units","Central Air, Electric, 2 Units","$1,566 ","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/1047-Franklin-Ave-89104/home/29456099,83,56,53,John S Park Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"1047 Franklin Ave,Las Vegas,NV89104","$330,000 ",2,1,852,,,1944,"Residential, Single Family Residence",One Story,,"5,663 Sq. Ft.",1,,Luxury Vinyl Plank,"Central, Electric","Central Air, Electric",$668 ,Patio
https://www.redfin.com/NV/Las-Vegas/1405-Vegas-Valley-Dr-89169/unit-179/home/29467429,58,45,44,Robert E Lake Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"1405 Vegas Valley Dr #179,Las Vegas,NV89169","$90,000 ",2,2,951,,,1971,Condo,Two Story,$313/month,"1,035 Sq. Ft.",,Community,Carpet,"Central, Gas","Central Air, Electric",$523 ,
https://www.redfin.com/NV/Las-Vegas/2080-Karen-Ave-89169/unit-20/home/29468331,62,40,45,Robert E Lake Elementary School,5,K O Knudson Junior High School,5,Valley High School,1,"2080 Karen Ave #20,Las Vegas,NV89169","$200,000 ",2,2.5,"1,244",,,1983,Condo,Two Story,$200/month,"1,244 Sq. Ft.",,Community,"Carpet, Laminate","Central, Gas","Central Air, Electric",$532 ,Balcony
https://www.redfin.com/NV/Las-Vegas/1430-E-Desert-Inn-Rd-89169/home/29468473,69,44,48,Robert E Lake Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"1430 E Desert Inn Rd,Las Vegas,NV89169","$589,000 ",8,—,"3,432",,,1963,"Residential, Multi Family",Fourplex,,"6,970 Sq. Ft.",,,Tile,"Central, Electric",Central Air,"$1,745 ","Balcony, Patio"
https://www.redfin.com/NV/Las-Vegas/1405-Vegas-Valley-Dr-89169/unit-306/home/29468771,58,45,44,Robert E Lake Elementary School,5,John C Fremont Middle School,5,Valley High School,1,"1405 Vegas Valley Dr #306,Las Vegas,NV89169","$165,000 ",3,2,"1,125",,,1971,Condo,Two Story,$445/month,"1,125 Sq. Ft.",,Community,Laminate,"Central, Gas","Central Air, Electric",$429 ,
https://www.redfin.com/NV/Las-Vegas/2571-Boise-St-89121/home/29471085,46,44,52,Will Beckley Elementary School,3,K O Knudson Junior High School,5,Valley High School,1,"2571 Boise St,Las Vegas,NV89121","$435,000 ",4,2,"1,904",,,1971,"Residential, Single Family Residence",One Story,,"6,970 Sq. Ft.",,"Gas Heat, In Ground, Private, Pool/Spa Combo, Waterfall","Carpet, Tile","Central, Gas","Central Air, Electric, 2 Units","$1,316 ","Covered, Patio, Porch"
https://www.redfin.com/NV/Las-Vegas/2677-Ruthe-Duarte-Ave-89121/home/29471763,25,43,61,Will Beckley Elementary School,3,K O Knudson Junior High School,5,Valley High School,1,"2677 Ruthe Duarte Ave,Las Vegas,NV89121","$285,000 ",2,2.5,"1,412",,,1989,"Residential, Townhouse",Two Story,$180/month,"1,307 Sq. Ft.",2,"Association, Community","Carpet, Laminate, Sustainable, Tile","Central, Electric","Central Air, Electric",$737 ,"Balcony, Deck"
https://www.redfin.com/NV/Las-Vegas/3320-Bridgeport-Dr-89121/home/29472702,35,44,70,Will Beckley Elementary School,3,K O Knudson Junior High School,5,Valley High School,1,"3320 Bridgeport Dr,Las Vegas,NV89121","$355,000 ",3,2,"1,386",,,1983,"Residential, Single Family Residence",One Story,,"4,356 Sq. Ft.",2,,"Linoleum, Vinyl","Central, Gas","Central Air, Electric","$1,264 ","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3641-Laguna-Verde-Way-89121/home/29473944,36,44,51,George E Harris Elementary School,4,William E Orr Middle School,3,Valley High School,1,"3641 Laguna Verde Way,Las Vegas,NV89121","$240,000 ",2,2.5,"1,682",,,1987,"Residential, Townhouse",Two Story,$326/month,"1,742 Sq. Ft.",2,Community,"Carpet, Tile","Central, Gas","Central Air, Electric","$1,084 ","Balcony, Patio"
https://www.redfin.com/NV/Las-Vegas/3457-Clandara-Ave-89121/home/29474574,54,39,58,George E Harris Elementary School,4,C W Woodbury Middle School,2,Chaparral High School,2,"3457 Clandara Ave,Las Vegas,NV89121","$287,000 ",2,2,"1,294",,,1978,"Residential, Townhouse",One Story,$195/month,"3,049 Sq. Ft.",2,Community,Ceramic Tile,"Central, Gas","Central Air, Electric",$850 ,Patio
https://www.redfin.com/NV/Las-Vegas/3385-Chikasaw-Way-89169/home/29475983,65,45,48,Ruby S Thomas Elementary School,2,William E Orr Middle School,3,Valley High School,1,"3385 Chikasaw Way,Las Vegas,NV89169","$325,000 ",3,2,"1,520",,,1961,"Residential, Single Family Residence",One Story,,"9,148 Sq. Ft.",2,"In Ground, Private","Linoleum, Vinyl","Central, Electric","Central Air, Electric","$2,612 ","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3762-Halter-Dr-89122/home/29482144,1,22,33,Cynthia Cunningham Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"3762 Halter Dr,Las Vegas,NV89122","$410,000 ",3,2,"1,718",,,2007,"Residential, Single Family Residence",One Story,$115/month,"10,454 Sq. Ft.",2,"Association, Community","Ceramic Tile, Laminate","Central, Gas","Central Air, Electric","$1,724 ","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/745-N-Royal-Crest-Cir-89169/unit-117/home/29496813,68,45,63,Dean Petersen Elementary School,3,William E Orr Middle School,3,Valley High School,1,"745 N Royal Crest Cir #117,Las Vegas,NV89169","$169,400 ",2,2,"1,153",,,1976,Condo,,$385/month,,,Community,,"Central, Electric","Electric, 1 Unit",$636 ,Terrace
https://www.redfin.com/NV/Las-Vegas/3718-Hazelwood-St-89119/unit-19/home/29499922,76,48,68,Dean Petersen Elementary School,3,William E Orr Middle School,3,Valley High School,1,"3718 Hazelwood St Unit 19 & 20,Las Vegas,NV89119","$170,000 ",2,2,960,,,1963,Condo,Two Story,$240/month,"2,888 Sq. Ft.",2,"Association, Community",Carpet,"Central, Electric","Central Air, Electric",$387 ,
https://www.redfin.com/NV/Las-Vegas/200-Hoover-Ave-89101/unit-904/home/29792159,82,69,63,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"200 Hoover Ave #904,Las Vegas,NV89101","$345,000 ",1,1,"1,052",,,2006,Condo,"High Rise, High Rise, Loft",$571/month,,,"In Ground, Private, Association, Community",Concrete,"Central, Gas",Electric,"$2,082 ",Terrace
https://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-1002/home/29812937,95,66,64,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"150 N Las Vegas Blvd #1002,Las Vegas,NV89101","$305,000 ",1,1.5,847,,,2007,Condo,"High Rise, High Rise, Loft",$469/month,,,Community,,"Central, Gas","Electric, High Efficiency","$1,674 ",
https://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-2007/home/29813721,95,66,64,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"150 N Las Vegas Blvd #2007,Las Vegas,NV89101","$795,000 ",4,2.5,"2,044",,,2007,Condo,"High Rise, High Rise","$1,077/month",,,Community,Laminate,"Central, Electric",Electric,"$3,502 ",Terrace
https://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-371/home/29815140,86,69,62,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"353 E Bonneville Ave #371,Las Vegas,NV89101","$280,000 ",1,1,593,,,2008,Condo,"High Rise, High Rise, Loft",$517/month,,,"Association, Community",,"Central, Electric",Electric,$760 ,Terrace
https://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-1404/home/29816649,86,69,62,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"353 E Bonneville Ave #1404,Las Vegas,NV89101","$1,075,000 ",2,2.5,"2,088",,,2008,Condo,"High Rise, High Rise, Loft, Penthouse",$682/month,,,Community,Laminate,"Central, Electric","Electric, High Efficiency","$3,857 ",Terrace
https://www.redfin.com/NV/Las-Vegas/353-E-Bonneville-Ave-89101/unit-613/home/29816826,86,69,62,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Rancho High School,4,"353 E Bonneville Ave #613,Las Vegas,NV89101","$290,000 ",1,1,687,,,2008,Condo,"High Rise, High Rise, Loft",$529/month,,,"Association, Community","Laminate, Tile","Central, Gas","Electric, 1 Unit",$797 ,
https://www.redfin.com/NV/Las-Vegas/6295-Stone-Hollow-Ave-89156/home/29862635,10,26,31,Helen Herr Elementary School,3,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6295 Stone Hollow Ave,Las Vegas,NV89156","$380,000 ",4,2.5,"1,649",,,2001,"Residential, Single Family Residence",Two Story,$33/month,"7,841 Sq. Ft.",2,,"Laminate, Tile","Central, Gas","Central Air, Electric","$1,425 ",
https://www.redfin.com/NV/Las-Vegas/5650-E-Sahara-Ave-89142/unit-2046/home/29864596,37,42,55,Cyril Wengert Elementary School,6,Duane D Keller Middle School,2,Las Vegas High School,3,"5650 E Sahara Ave #2046,Las Vegas,NV89142","$240,000 ",3,2,"1,299",,,2002,Condo,Two Story,$305/month,"1,299 Sq. Ft.",1,Community,Laminate,"Central, Gas","Central Air, Electric",$607 ,Balcony
https://www.redfin.com/NV/Las-Vegas/2126-Betty-Davis-St-89142/home/29864749,22,40,33,Mervin Iverson Elementary School,6,Kathleen & Tim Harney Middle School,4,Las Vegas High School,3,"2126 Betty Davis St,Las Vegas,NV89142","$320,000 ",3,2.5,"1,435",,,2002,"Residential, Townhouse",Two Story,$88/month,"1,742 Sq. Ft.",2,Community,Laminate,"Central, Gas","Central Air, Electric",$854 ,
https://www.redfin.com/NV/Las-Vegas/1370-Morning-Sun-Way-89110/home/33529947,15,21,29,Eileen Brookman Elementary School,4,Dr. William (bob) H Bailey Middle School,3,Eldorado High School,1,"1370 Morning Sun Way,Las Vegas,NV89110","$145,000 ",—,—,0.89,,,,Land,,,0.89 Acres,,,,,,$520 ,
https://www.redfin.com/NV/Las-Vegas/1721-S-Eastern-Ave-89104/home/33554711,67,45,57,Crestwood Elementary School,4,K O Knudson Junior High School,5,Valley High School,1,"1721 S Eastern Ave,Las Vegas,NV89104","$130,000 ",—,—,"5,227",,,,Land,,,"5,227 Sq. Ft.",,,,,,$393 ,
https://www.redfin.com/NV/Las-Vegas/1801-E-Fremont-St-89101/home/33562724,84,51,70,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Valley High School,1,"1801 Fremont St,Las Vegas,NV89101","$300,000 ",—,—,0.36,,,,Land,,,0.36 Acres,,,,,,"$1,072 ",
https://www.redfin.com/NV/Las-Vegas/6072-Corbin-Ave-89122/home/35656316,2,20,31,Cynthia Cunningham Elementary School,2,Kathleen & Tim Harney Middle School,4,Chaparral High School,2,"6072 Corbin Ave,Las Vegas,NV89122","$350,000 ",3,2,"1,420",,,2010,"Residential, Single Family Residence",One Story,$100/month,"4,356 Sq. Ft.",2,Community,"Carpet, Laminate","Central, Gas","Central Air, Electric","$1,750 ","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/2903-Gables-Vale-Ct-89121/home/108827918,63,44,62,George E Harris Elementary School,4,William E Orr Middle School,3,Valley High School,1,"2903 Gables Vale Ct,Las Vegas,NV89121","$455,000 ",4,3,"2,475",,,2016,"Residential, Single Family Residence",Two Story,$202/month,"7,841 Sq. Ft.",2,,"Carpet, Tile",Gas,Electric,"$3,941 ","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/6788-Lavender-Sky-Ct-89142/home/109872198,11,37,27,,,Kathleen & Tim Harney Middle School,4,Las Vegas High School,3,"6788 Lavender Sky Ct,Las Vegas,NV89142","$455,000 ",4,2.5,"2,801",,,2016,"Residential, Single Family Residence",Two Story,$25/month,"5,227 Sq. Ft.",2,,"Carpet, Ceramic Tile, Tile","Central, Gas","Central Air, Electric, 2 Units","$3,671 ",
https://www.redfin.com/NV/Las-Vegas/Unknown-Unknown/home/166120807,76,50,67,Howard E Hollingsworth Elementary School,3,John C Fremont Middle School,5,Valley High School,1,"18th,Las Vegas,NV89101","$72,000 ",—,—,"6,098",,,,Land,,,"6,098 Sq. Ft.",,,,,,$215 ,
https://www.redfin.com/NV/Las-Vegas/2459-Silk-Tree-Mimosa-St-89115/home/169230409,38,37,41,Ann Lynch Elementary School,2,Mario C & Joanne Monaco Middle School,3,Sunrise Mountain High School,1,"2459 Silk Tree Mimosa St,Las Vegas,NV89115","$339,000 ",5,3,"1,953",,,2020,"Residential, Single Family Residence",Three Story,$47/month,"2,614 Sq. Ft.",2,,"Carpet, Tile","Central, Gas","Central Air, Electric","$2,487 ",Patio
https://www.redfin.com/NV/Las-Vegas/1811-Lincoln-Rd-89115/home/178669314,48,42,44,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"1811 Lincoln Rd,Las Vegas,NV89115","$348,400 ",3,2.5,"1,332",,,2023,"Residential, Single Family Residence",Two Story,$65/month,"2,503 Sq. Ft.",1,,"Carpet, Tile","Central, Gas","Central Air, Electric, ENERGY STAR Qualified Equipment","$3,750 ",Porch
https://www.redfin.com/NV/Las-Vegas/2751-Ariel-Ocean-St-89156/home/183043823,9,28,42,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2751 Ariel Ocean St,Las Vegas,NV89156","$400,000 ",3,3,"1,762",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,900 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,548 ",
https://www.redfin.com/NV/Las-Vegas/2739-Ariel-Ocean-St-89156/home/183043825,10,29,44,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2739 Ariel Ocean St,Las Vegas,NV89156","$413,000 ",4,2.5,"1,958",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,275 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,692 ",
https://www.redfin.com/NV/Las-Vegas/2733-Ariel-Ocean-St-89156/home/183043826,10,29,44,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2733 Ariel Ocean St,Las Vegas,NV89156","$373,900 ",3,2,"1,418",,,2023,"Residential, Single Family Residence",One Story,$50/month,"4,500 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,344 ",
https://www.redfin.com/NV/Las-Vegas/2727-Ariel-Ocean-St-89156/home/183043827,10,29,44,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"2727 Ariel Ocean St,Las Vegas,NV89156","$349,900 ",3,2,"1,208",,,2023,"Residential, Single Family Residence",One Story,$50/month,"3,485 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$3,912 ",
https://www.redfin.com/NV/Sunrise-Manor/6790-Globemaster-Ct-89032/home/183043881,5,30,25,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6790 Globemaster Ct,Las Vegas,NV89156","$407,900 ",3,3,"1,762",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,900 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,548 ",
https://www.redfin.com/NV/Sunrise-Manor/6786-Globemaster-Ct-89032/home/183043882,5,30,25,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6786 Globemaster Ct,Las Vegas,NV89156","$349,900 ",3,2,"1,208",,,2023,"Residential, Single Family Residence",One Story,$50/month,"3,485 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$3,912 ",
https://www.redfin.com/NV/Sunrise-Manor/6778-Globemaster-Ct-89032/home/183043884,10,29,44,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6778 Globemaster Ct,Las Vegas,NV89156","$364,900 ",3,2,"1,418",,,2023,"Residential, Single Family Residence",One Story,$50/month,"4,500 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,344 ",
https://www.redfin.com/NV/Las-Vegas/6777-Stratofortress-Ct-89156/home/183043886,9,28,42,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6777 Stratofortress Ct,Las Vegas,NV89156","$414,900 ",4,2.5,"1,958",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,275 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,692 ",
https://www.redfin.com/NV/Las-Vegas/6789-Stratofortress-Ct-89156/home/183043889,6,28,35,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6789 Stratofortress Ct,Las Vegas,NV89156","$397,900 ",3,3,"1,762",,,2023,"Residential, Single Family Residence",Two Story,$50/month,"4,900 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,548 ",
https://www.redfin.com/NV/Las-Vegas/6784-Stratofortress-Ct-89156/home/183043895,9,28,42,Liliam Lujan Hickey Elementary School,5,Dr. William (bob) H Bailey Middle School,3,Sunrise Mountain High School,1,"6784 Stratofortress Ct,Las Vegas,NV89156","$424,000 ",5,3,"2,328",,,2023,"Residential, Single Family Residence",Two Story,$47/month,"4,900 Sq. Ft.",2,,"Carpet, Laminate",Gas,"Central Air, Gas","$4,932 ",
https://www.redfin.com/NV/Las-Vegas/4005-Welter-Ave-89104/home/183049633,44,44,68,Walter V Long Elementary School,3,Jerome MacK Middle School,3,Chaparral High School,2,"4005 Welter Ave,Las Vegas,NV89104","$440,000 ",4,3.5,"2,084",,,2023,"Residential, Single Family Residence",Two Story,,"3,920 Sq. Ft.",2,,"Laminate, Luxury Vinyl Plank","Gas, Multiple Heating Units","Central Air, Electric, 2 Units","$1,200 ","Covered, Patio"
https://www.redfin.com/NV/Las-Vegas/3508-Sunrise-Ave-89110/home/184511081,48,41,46,Oran K Gragson Elementary School,5,Roy West Martin Middle School,4,Desert Pines High School,1,"3508 Sunrise Ave,Las Vegas,NV89110","$83,000 ",—,—,"9,583",,,,Vacant Land,,,"9,583 Sq. Ft.",,,,,,,
https://www.redfin.com/NV/Las-Vegas/Unknown-89115/home/187463012,51,41,41,Manuel J Cortez Elementary School,5,Mario C & Joanne Monaco Middle School,3,Desert Pines High School,1,"Unknown Address,Las Vegas,NV89115","$580,000 ",—,—,"3,212",,,1986,Multi-Family (2-4 Unit),"Fourplex, MultiFamily",$800/month,"7,405 Sq. Ft.",,,"Carpet, Tile","Natural Gas, Central",Central Air,,
https://www.redfin.com/NV/Las-Vegas/5924-Sleepy-Fawn-Dr-89142/home/28988172,41,41,63,John F Mendoza Elementary School,4,Kathleen & Tim Harney Middle School,4,Las Vegas High School,3,"5924 Sleepy Fawn Dr,Las Vegas,NV89142","$407,340 ",4,2.5,"1,886",,,2005,Single Family Residential,,,"4,356 Sq. Ft.",,,,,,,
